"DRUGA","DRUGB","WEIGHT"
"444","7039","1"
"483","3247","1"
"883","1433","1"
"2907","4226","1"
"559","2964","1"
"162","1421","1"
"889","1251","1"
"890","1220","1"
"224","547","2"
"2029","3247","1"
"68","4761","1"
"595","10370","1"
"1488","40843","1"
"861","2126","1"
"165","267","1"
"889","1260","1"
"706","6934","1"
"487","5468","1"
"6384","13665","1"
"231","547","1"
"162","1647","1"
"868","1421","1"
"883","1453","1"
"2","28764","1"
"191","22907","1"
"31","138","1"
"894","1116","1"
"33","7507","1"
"99","338","1"
"860","2173","1"
"650","8683","1"
"891","1213","1"
"153","4983","1"
"20","1421","1"
"896","1062","1"
"617","9711","1"
"253","1296","1"
"810","3731","1"
"498","2964","1"
"810","3733","1"
"2316","12714","1"
"829","3146","1"
"590","10556","1"
"414","3923","1"
"2560","4146","1"
"894","1135","1"
"894","905","1"
"800","4051","1"
"707","6934","1"
"82","7396","1"
"179","15802","1"
"659","1405","1"
"122","543","1"
"122","544","1"
"2243","4761","1"
"899","990","1"
"890","1269","1"
"785","4526","1"
"871","1861","1"
"561","3846","1"
"763","5211","1"
"894","1151","1"
"77","601","1"
"725","6392","1"
"221","2907","1"
"751","5588","1"
"325","17520","1"
"777","4784","1"
"629","9373","1"
"777","4785","1"
"856","2338","1"
"777","4787","1"
"777","4786","1"
"692","7425","1"
"864","2093","1"
"10","18416","1"
"725","6405","1"
"4744","4761","1"
"708","6934","1"
"14","1421","2"
"136","22040","1"
"186","4398","1"
"282","4744","1"
"2","2029","1"
"650","8738","1"
"149","2949","1"
"119","18415","1"
"607","1296","1"
"902","930","1"
"200","1165","1"
"200","18416","1"
"262","1663","1"
"2249","15802","1"
"817","3570","1"
"323","357","1"
"123","18416","1"
"282","2580","1"
"174","2392","1"
"2","2044","1"
"787","4506","1"
"2339","4540","1"
"80","6325","1"
"20","18416","1"
"136","4188","1"
"267","7101","1"
"99","864","1"
"20","12714","1"
"282","2964","1"
"514","1502","1"
"628","9445","1"
"716","6717","1"
"2338","13717","1"
"476","14160","1"
"253","773","1"
"367","521","1"
"871","1918","1"
"149","18415","1"
"399","7507","1"
"218","4398","1"
"80","1467","1"
"559","1865","1"
"180","979","1"
"525","716","1"
"52","54","2"
"498","13490","1"
"133","24806","1"
"133","24807","1"
"133","24808","1"
"133","24809","1"
"133","24810","1"
"6657","19174","1"
"894","1218","1"
"37768","37770","1"
"99","892","1"
"37768","37772","1"
"37768","37769","1"
"728","6371","1"
"865","2126","1"
"441","7396","1"
"357","485","1"
"33","426","1"
"144","10116","1"
"144","2327","1"
"1745","40388","1"
"224","268","1"
"1996","5813","1"
"872","1918","1"
"557","3038","1"
"29","558","1"
"630","9423","1"
"312","13717","1"
"84","1820","1"
"896","1180","1"
"431","2716","1"
"891","1337","1"
"2868","5586","1"
"14","8225","1"
"37769","37770","1"
"2732","9805","1"
"37769","37772","1"
"786","4598","1"
"372","413","1"
"622","773","1"
"889","1408","1"
"787","4571","1"
"346","11103","1"
"377","17283","1"
"13","365","1"
"6","345","1"
"728","6405","1"
"749","5755","1"
"126","979","1"
"4206","12271","1"
"143","2599","1"
"149","3038","1"
"248","990","2"
"80","165","1"
"238","4398","1"
"728","2673","1"
"837","3036","1"
"346","2327","1"
"154","558","1"
"270","3038","1"
"147","7225","1"
"200","19938","1"
"601","905","1"
"6863","12845","1"
"267","413","1"
"563","9261","1"
"133","24870","1"
"37770","37772","1"
"891","1373","1"
"162","2029","1"
"902","1035","1"
"2083","2466","1"
"142","6642","1"
"4671","7396","1"
"773","5038","1"
"773","5039","1"
"773","5040","1"
"896","1228","1"
"840","2964","1"
"894","1292","1"
"751","1721","1"
"119","25319","1"
"800","4209","1"
"426","753","1"
"349","1721","1"
"13","25039","1"
"260","15802","1"
"399","16645","1"
"2924","3907","1"
"380","946","1"
"2954","2979","1"
"894","1294","1"
"180","7508","1"
"9005","9006","1"
"139","2134","1"
"629","7507","1"
"4760","6757","1"
"262","601","1"
"357","380","1"
"133","1467","1"
"60","5012","1"
"14","2029","1"
"73","4188","1"
"144","3038","1"
"557","11764","1"
"1853","37125","1"
"881","1722","1"
"421","15983","1"
"44","12271","1"
"136","2029","1"
"563","8424","1"
"262","5865","1"
"253","286","1"
"2243","4540","1"
"125","413","1"
"2243","4744","1"
"14","2044","1"
"165","276","1"
"511","1269","1"
"20","1165","1"
"2109","6199","1"
"2351","7507","1"
"282","18416","1"
"2424","7039","1"
"2054","12768","1"
"502","13490","1"
"357","408","1"
"191","19038","1"
"84","2580","1"
"14","7507","1"
"136","4540","2"
"617","9931","1"
"865","2243","1"
"155","165","1"
"162","168","1"
"905","1007","1"
"78","80","1"
"746","5938","1"
"894","1351","1"
"842","2964","1"
"865","2249","1"
"99","25999","1"
"3726","39882","1"
"5569","36386","1"
"136","2700","1"
"335","1296","1"
"892","1421","1"
"150","1419","1"
"3850","40797","1"
"4761","5654","1"
"773","5114","1"
"892","1405","1"
"421","1663","1"
"144","7225","1"
"896","1305","1"
"837","3134","1"
"605","10328","1"
"752","5772","1"
"747","5928","1"
"99","2797","1"
"344","18192","1"
"774","5094","1"
"786","4723","1"
"905","1035","1"
"564","2562","1"
"154","24318","1"
"722","6711","1"
"43","500","1"
"2134","2599","1"
"896","1320","1"
"191","1231","1"
"753","5755","1"
"722","6717","1"
"14","1405","1"
"818","3743","1"
"191","23181","1"
"787","4705","1"
"2499","17170","1"
"2656","12305","1"
"629","7396","1"
"2510","7103","1"
"162","18415","1"
"14","1647","1"
"33","357","1"
"82","8424","1"
"40","377","2"
"144","12714","1"
"413","558","1"
"51","8424","1"
"262","894","1"
"136","17520","1"
"4540","4744","1"
"431","3038","1"
"60","6757","1"
"2134","3078","1"
"892","1467","1"
"80","992","1"
"243","8225","1"
"777","5038","1"
"777","5039","1"
"777","5040","1"
"414","16293","1"
"761","785","1"
"80","85","1"
"123","18415","1"
"270","3184","1"
"33","380","1"
"99","4744","1"
"85","165","1"
"154","3247","1"
"4990","5519","1"
"248","21449","1"
"10","7508","1"
"149","18416","1"
"346","18415","1"
"200","15802","1"
"2","1820","1"
"26","3362","1"
"346","18416","1"
"877","1959","2"
"749","5928","2"
"216","8424","1"
"134","905","1"
"191","224","1"
"99","4761","1"
"563","5813","1"
"76","2044","2"
"865","2339","1"
"868","1467","1"
"861","2465","1"
"129","2580","1"
"399","5614","1"
"2562","15273","1"
"143","196","1"
"543","547","1"
"2134","2666","1"
"2288","18415","1"
"84","2029","1"
"10","18415","1"
"6757","7396","1"
"905","992","1"
"33","18415","1"
"33","18416","1"
"2942","3504","1"
"2942","3505","1"
"2942","3506","1"
"2942","3507","1"
"2942","3508","1"
"143","24742","1"
"514","522","1"
"878","1959","1"
"125","4188","1"
"628","9711","1"
"248","377","1"
"449","556","1"
"126","1405","1"
"418","3184","1"
"485","946","1"
"528","1939","1"
"39","27977","1"
"80","601","1"
"842","3086","1"
"414","16355","1"
"6084","37193","1"
"17","28664","1"
"17","28665","1"
"540","12452","1"
"896","1415","1"
"367","1165","1"
"494","13882","1"
"94","17637","1"
"14","28764","1"
"703","7396","1"
"840","3150","1"
"216","3590","1"
"176","13593","1"
"728","6635","1"
"840","3164","1"
"200","1269","2"
"2286","18416","1"
"728","6639","1"
"162","1820","1"
"650","9059","1"
"629","9711","1"
"16371","43370","1"
"145","1497","1"
"865","2392","1"
"51","1068","1"
"216","7641","1"
"840","3176","1"
"2407","11091","1"
"3934","12685","1"
"83","7143","1"
"40","1184","1"
"155","7396","1"
"493","573","1"
"431","1497","1"
"558","601","1"
"559","1165","1"
"166","1502","1"
"51","1768","1"
"881","1917","1"
"496","13853","1"
"633","7396","1"
"659","1421","1"
"143","268","1"
"476","14477","1"
"4605","17551","1"
"300","17520","1"
"722","6854","1"
"6201","7508","1"
"338","3184","1"
"459","15004","1"
"905","1184","1"
"2","29179","1"
"68","2158","1"
"80","2673","1"
"9719","39882","1"
"98","1007","1"
"251","8424","1"
"29","145","1"
"602","10586","1"
"166","2158","1"
"126","25344","1"
"881","1939","1"
"133","3184","1"
"1915","10893","1"
"881","1943","1"
"601","894","1"
"119","7039","1"
"196","23181","1"
"25167","35282","1"
"1453","39882","1"
"521","1784","1"
"136","4744","1"
"4882","8992","1"
"80","905","2"
"633","7226","1"
"33","276","1"
"864","2482","1"
"902","1305","1"
"4578","7396","1"
"602","10607","1"
"297","362","1"
"145","905","1"
"165","286","1"
"16854","31087","1"
"808","4226","1"
"16854","31088","1"
"1129","35282","1"
"896","1501","1"
"4980","5970","1"
"4226","24689","1"
"85","539","1"
"6084","25039","1"
"76","7225","1"
"76","7226","1"
"40","78","1"
"147","24728","1"
"134","601","3"
"4144","9317","1"
"809","4209","1"
"2948","3031","1"
"279","11995","1"
"40","85","3"
"94","5468","1"
"94","8424","1"
"30","2029","1"
"174","2580","1"
"94","276","1"
"338","864","1"
"129","11103","1"
"147","24742","1"
"347","777","1"
"248","498","1"
"154","218","2"
"372","17771","1"
"98","19938","1"
"126","868","1"
"905","1251","1"
"9004","9006","1"
"248","3475","1"
"69","1292","1"
"80","1405","1"
"586","11145","1"
"2339","4761","1"
"124","493","1"
"891","1693","1"
"364","13081","1"
"338","5958","1"
"94","525","1"
"752","6006","1"
"6324","29883","1"
"751","1853","1"
"220","346","1"
"378","8424","1"
"840","3283","1"
"869","2385","1"
"881","2013","1"
"758","5825","1"
"2599","2666","1"
"773","5365","1"
"268","1320","2"
"785","990","1"
"773","5368","1"
"856","2796","1"
"599","1853","1"
"149","2770","1"
"183","1296","1"
"2504","11995","1"
"170","3564","1"
"745","2673","1"
"77","8424","1"
"5823","35282","1"
"284","1231","1"
"243","7103","1"
"20","2158","1"
"889","1785","1"
"68","18192","1"
"840","3306","1"
"461","1853","1"
"657","1231","1"
"349","2059","1"
"1648","39882","1"
"150","24701","1"
"608","8424","1"
"118","18192","1"
"80","539","1"
"459","15126","1"
"60","7396","1"
"728","6789","1"
"2928","4126","1"
"861","2667","1"
"78","377","1"
"76","2029","1"
"81","286","1"
"8738","20629","1"
"140","1371","1"
"181","7101","1"
"502","11103","1"
"4069","7039","1"
"216","22672","1"
"380","753","1"
"889","1811","1"
"123","18655","1"
"6","2158","1"
"2597","6017","1"
"136","2580","1"
"502","13813","1"
"592","11024","1"
"11","7508","1"
"6384","13717","1"
"4450","7101","1"
"2082","13354","1"
"338","948","1"
"672","8550","1"
"866","2536","1"
"2","5012","1"
"357","18318","1"
"99","26316","1"
"77","894","1"
"195","18192","1"
"68","716","1"
"239","7103","1"
"155","276","1"
"81","85","1"
"179","191","1"
"35","579","2"
"865","2580","1"
"706","7510","1"
"2560","4695","1"
"357","753","1"
"659","1467","1"
"751","763","1"
"917","974","1"
"620","10181","1"
"149","253","2"
"235","8424","1"
"331","1939","1"
"753","810","1"
"894","1693","1"
"725","6932","2"
"141","4737","1"
"143","224","1"
"427","8424","1"
"15","267","1"
"50","133","1"
"1090","35282","1"
"262","992","1"
"426","810","2"
"126","1421","1"
"392","7396","1"
"276","763","1"
"96","2134","1"
"635","3066","1"
"2293","7039","1"
"365","1455","1"
"27","621","1"
"891","1804","1"
"380","810","1"
"141","7101","1"
"775","4368","1"
"68","525","1"
"372","2673","1"
"2134","2935","1"
"380","1721","1"
"6833","14218","1"
"891","1813","1"
"326","5468","1"
"2599","3078","1"
"367","482","1"
"3850","13665","1"
"25","28664","1"
"25","28665","1"
"335","19056","1"
"891","1820","1"
"133","25319","1"
"868","2536","1"
"598","10901","1"
"27","168","2"
"2760","9423","1"
"75","558","1"
"14","29015","1"
"628","9982","1"
"2401","11103","1"
"108","4368","2"
"85","253","1"
"66","4188","1"
"357","810","1"
"134","992","1"
"2489","7103","1"
"171","3247","1"
"40","253","1"
"20","2044","1"
"224","362","1"
"13","139","1"
"126","1467","1"
"15","558","1"
"51","154","4"
"172","263","1"
"78","253","1"
"745","6373","1"
"82","131","1"
"380","485","1"
"125","7641","1"
"81","165","1"
"51","162","1"
"76","1467","1"
"20","18415","1"
"633","7225","1"
"96","4973","1"
"80","892","1"
"548","12491","1"
"548","12492","1"
"5784","39882","1"
"335","1892","1"
"485","753","2"
"227","7396","1"
"268","21177","1"
"840","3446","3"
"323","753","1"
"153","24742","1"
"102","449","1"
"3850","13717","1"
"75","601","1"
"40","286","1"
"883","2120","1"
"2376","5621","1"
"2185","7396","1"
"2750","9782","1"
"69","2158","1"
"2666","2935","1"
"894","1785","1"
"25","8424","1"
"9050","11095","1"
"248","286","1"
"2769","9200","1"
"119","8424","1"
"12","29133","1"
"131","25444","1"
"498","539","1"
"2810","7934","1"
"659","2059","1"
"149","1455","1"
"255","3078","1"
"77","7225","1"
"77","7226","1"
"119","25825","1"
"119","25826","1"
"119","25827","1"
"119","25828","1"
"176","842","1"
"620","2673","1"
"894","1806","1"
"68","27413","1"
"12","29150","1"
"922","941","1"
"12","29151","1"
"894","1811","1"
"751","2059","1"
"685","8292","1"
"621","1892","1"
"293","17520","1"
"487","14433","1"
"487","14434","1"
"774","5538","1"
"399","1939","1"
"28","463","1"
"840","3495","1"
"270","4146","1"
"104","4368","1"
"921","987","1"
"5147","43370","1"
"485","810","1"
"921","990","2"
"659","1853","1"
"123","25730","1"
"286","377","1"
"628","2202","1"
"1549","35282","1"
"872","2515","1"
"136","18192","1"
"147","7226","1"
"297","840","1"
"143","3590","1"
"667","8875","1"
"2392","20937","1"
"471","4368","1"
"4760","7396","1"
"144","3564","1"
"691","5133","1"
"921","1007","4"
"4656","16295","1"
"52","218","2"
"80","516","1"
"80","286","1"
"367","17520","1"
"380","1853","1"
"894","1851","1"
"149","4037","1"
"135","1729","1"
"564","12084","1"
"76","11103","1"
"367","18193","1"
"558","3362","1"
"196","276","1"
"76","3564","1"
"180","2673","1"
"922","993","1"
"413","2238","2"
"85","377","1"
"81","502","1"
"602","10917","1"
"905","1294","1"
"31284","42817","1"
"119","2673","1"
"2","601","1"
"881","2273","1"
"220","399","1"
"13","263","1"
"14","29143","1"
"143","3627","1"
"520","13469","1"
"899","1721","2"
"69","27452","1"
"621","1296","1"
"27","7641","1"
"2257","2797","1"
"894","1881","1"
"617","10469","1"
"629","7887","1"
"3135","35282","1"
"284","1292","1"
"1121","39882","1"
"753","6258","1"
"728","7034","1"
"13","520","2"
"810","4494","1"
"1851","36584","1"
"76","17520","1"
"224","297","1"
"276","751","1"
"59","2580","1"
"876","2454","1"
"674","2276","1"
"373","1939","1"
"180","13593","1"
"84","2700","1"
"99","5225","1"
"1338","29143","1"
"678","2158","1"
"44","51","2"
"119","3564","1"
"104","9005","1"
"920","1101","1"
"426","485","1"
"864","948","1"
"84","2044","1"
"179","423","1"
"367","2673","1"
"294","4042","1"
"80","1497","1"
"896","1853","2"
"498","14192","1"
"761","990","2"
"367","1784","1"
"3850","41355","1"
"2372","7103","1"
"498","502","1"
"922","1054","1"
"123","7103","1"
"469","4368","2"
"76","1405","1"
"362","840","1"
"877","2454","1"
"158","24743","1"
"706","7756","1"
"856","3108","1"
"479","14796","1"
"876","2489","1"
"60","7887","1"
"2656","12845","1"
"68","7641","1"
"462","1467","2"
"3350","29143","1"
"139","367","1"
"2847","6932","2"
"921","1103","1"
"890","2065","1"
"235","12780","1"
"559","11103","1"
"149","2673","1"
"10796","22663","1"
"65","18192","1"
"80","3961","1"
"120","18192","1"
"755","6258","1"
"2502","17637","1"
"431","1939","1"
"262","2238","1"
"751","6386","1"
"24","12271","1"
"286","502","1"
"861","2979","1"
"267","2673","1"
"179","7103","1"
"707","7756","1"
"747","6517","1"
"896","1899","1"
"877","2489","20"
"802","4815","1"
"502","14116","1"
"431","16317","1"
"323","946","1"
"2731","10550","1"
"501","785","1"
"752","6371","1"
"2317","7103","2"
"926","979","3"
"218","4973","1"
"14","573","1"
"420","11103","1"
"2044","2700","1"
"840","3650","1"
"6926","11593","1"
"921","1141","1"
"921","1142","1"
"921","1143","3"
"921","1144","2"
"926","984","1"
"54","57","1"
"85","498","1"
"926","987","1"
"227","22663","1"
"4406","18192","1"
"372","18170","1"
"372","18171","1"
"408","946","1"
"846","3464","1"
"27","11103","1"
"239","1795","1"
"40","502","2"
"80","894","1"
"139","425","1"
"810","946","1"
"78","498","1"
"367","1865","1"
"77","992","1"
"749","6496","1"
"2877","6065","1"
"871","2716","1"
"924","1074","1"
"144","502","1"
"514","2158","1"
"2","498","1"
"511","1320","1"
"749","6504","1"
"372","18192","1"
"372","18193","1"
"840","3686","1"
"120","129","1"
"372","430","2"
"753","6386","1"
"881","2418","1"
"921","1180","2"
"837","3785","1"
"85","763","1"
"786","5368","1"
"235","7225","1"
"749","6517","1"
"646","9711","1"
"925","1062","1"
"926","1033","1"
"64","11103","1"
"678","8723","1"
"558","1418","1"
"78","990","1"
"165","539","1"
"40","539","1"
"703","7887","1"
"917","1320","1"
"12","2580","1"
"84","2392","1"
"2","4037","1"
"902","1789","1"
"922","1170","1"
"129","7226","1"
"502","14192","1"
"255","2935","1"
"269","7887","1"
"818","4393","1"
"94","1419","1"
"787","2512","1"
"78","81","1"
"896","1985","1"
"2","539","1"
"838","3785","1"
"78","85","1"
"485","1364","1"
"912","1494","1"
"377","502","1"
"325","2673","1"
"76","27413","1"
"380","2059","1"
"871","2770","1"
"896","1996","1"
"31","1784","1"
"540","13034","1"
"464","7641","1"
"191","5327","1"
"367","7225","1"
"367","7226","1"
"557","12512","1"
"785","5444","2"
"659","7641","1"
"262","18657","1"
"346","12271","1"
"525","1419","1"
"521","754","1"
"935","43759","1"
"138","3564","1"
"633","7887","1"
"365","1269","1"
"2","2700","1"
"754","1467","1"
"156","425","1"
"861","3102","1"
"52","216","2"
"787","2395","1"
"730","7166","1"
"293","413","1"
"15","413","1"
"218","7641","1"
"787","5403","1"
"134","894","1"
"2969","3299","1"
"930","972","1"
"921","1253","1"
"81","498","1"
"694","8292","1"
"50","54","2"
"119","26119","1"
"150","1939","2"
"645","8045","1"
"15","1143","1"
"29","1418","1"
"98","26775","1"
"2750","10100","1"
"12","1002","1"
"922","1231","1"
"144","377","1"
"6854","8902","2"
"68","5133","1"
"930","990","2"
"921","1269","1"
"578","579","1"
"889","2264","1"
"421","2238","1"
"1853","18415","1"
"1853","18416","1"
"29","248","1"
"608","4425","1"
"135","219","1"
"930","1000","1"
"2650","4037","1"
"179","24283","1"
"179","20629","1"
"930","1004","1"
"253","21992","1"
"156","8347","1"
"930","1007","1"
"924","1194","1"
"120","241","1"
"247","2083","1"
"926","1135","1"
"123","2158","1"
"8977","13700","1"
"930","1013","1"
"559","12515","1"
"561","979","1"
"118","3184","1"
"896","2072","1"
"620","10629","1"
"2094","13081","1"
"96","8347","1"
"4528","11103","1"
"2935","3078","1"
"753","946","1"
"76","5133","1"
"2471","18655","1"
"2646","3214","1"
"0","1892","1"
"156","17520","1"
"773","1892","1"
"146","4425","1"
"894","2148","1"
"621","10612","1"
"5876","17520","1"
"930","1035","1"
"413","1663","1"
"286","498","1"
"840","3822","1"
"253","498","1"
"2949","3987","1"
"921","1320","1"
"1736","41592","1"
"60","7103","1"
"198","17520","1"
"1730","41781","1"
"930","1046","1"
"255","2666","1"
"155","763","1"
"162","18416","1"
"461","2059","1"
"430","620","3"
"129","4973","1"
"4898","9117","1"
"4695","5958","1"
"8292","34977","1"
"2","11103","1"
"754","6513","1"
"119","774","2"
"720","3564","1"
"840","3850","1"
"767","6113","1"
